frame_idx,yolo_detected,yolo_conf,raw_cx,raw_cy,raw_w,raw_h,kalman_active,track_id,kalman_status,lost_count,kalman_cx,kalman_cy,kalman_w,kalman_h,vx,vy,vw,vh
34,False,,,,,,True,1,predict_only,2,2810.595543909673,1412.7158258571385,211.69567659322942,847.1517627566544,-17.338199840002797,-0.7334007451483423,-10.377388025009994,3.195438097757242
35,True,0.9213793277740479,2739.74365234375,1420.5347290039062,471.3623046875,823.2786865234375,True,1,update,0,2760.794914778664,1417.1704162860703,327.82181836630076,837.666813936504,-23.053046559326496,0.1799188981627351,5.379822012699407,1.6159760831888186
36,True,0.9258628487586975,2736.7740478515625,1425.6300659179688,486.020263671875,824.7418212890625,True,1,update,0,2737.291843783078,1421.20030701774,390.6806696501968,833.8135563013806,-23.134963981669546,0.8807247728742573,12.692992411861063,0.9201146770028685
37,True,0.925118088722229,2744.2857666015625,1426.639892578125,476.106689453125,824.880615234375,True,1,update,0,2726.3496752610995,1423.925947518169,427.2399874213548,831.5005285862014,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
38,False,,,,,,True,1,predict_only,1,2705.5941562521416,1425.1667107635594,443.11129146538667,831.9900812089778,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
39,False,,,,,,True,1,predict_only,2,2684.8386372431837,1426.4074740089497,458.98259550941856,832.4796338317542,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
40,False,,,,,,True,1,predict_only,3,2664.083118234226,1427.64823725434,474.85389955345045,832.9691864545306,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
41,False,,,,,,True,1,predict_only,4,2643.327599225268,1428.8890004997304,490.72520359748233,833.458739077307,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
42,False,,,,,,True,1,predict_only,5,2622.57208021631,1430.1297637451207,506.5965076415142,833.9482917000834,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
43,False,,,,,,True,1,predict_only,6,2601.816561207352,1431.370526990511,522.467811685546,834.4378443228597,-20.75551900895769,1.2407632453902928,15.87130404403187,0.48955262277637923
44,True,0.916311502456665,2639.2333984375,1418.6578979492188,213.2021484375,865.7911376953125,True,1,update,0,2629.0855999060636,1421.0919787207342,322.0037612741344,855.4631064052871,-14.44577251333044,-0.2727110880392771,-7.4230846534186234,2.7007806466708524
45,True,0.9232892394065857,2626.6121826171875,1415.823486328125,217.488037109375,860.2060546875,True,1,update,0,2620.8840312289713,1418.2137087261829,270.63021342505124,859.0883053596381,-13.537472016062704,-0.6517234509462219,-12.240356956320774,2.8021032354694664
46,True,0.9153250455856323,2618.6771240234375,1414.2145385742188,222.907958984375,854.3001708984375,True,1,update,0,2612.0852028523936,1416.1620235536857,245.53272289371165,859.1400286309228,-12.720483039099081,-0.8930906820981491,-13.747654217121278,2.479664321539911
47,True,0.9306593537330627,2565.540283203125,1419.0775451660156,356.63916015625,860.1776733398438,True,1,update,0,2586.5614914929242,1416.7105690871829,271.31961012273916,861.163083293415,-15.269089727836842,-0.6061190207440079,-8.700409109459386,2.421370465498126
48,True,0.9357837438583374,2549.9566650390625,1420.6932067871094,406.239990234375,855.0696411132812,True,1,update,0,2563.488421597351,1417.7828812780033,304.6447037056095,861.0928974619148,-16.965265755553258,-0.24131609659047237,-2.8881490775546075,2.0767803439163797
49,True,0.9406468868255615,2559.274169921875,1426.8057861328125,422.12548828125,853.7841796875,True,1,update,0,2551.1644040940814,1420.9136537878112,335.5227690126978,860.5368328353564,-15.91477574540725,0.5219150864443224,2.086226473989525,1.6889145469707634
50,True,0.9481353759765625,2562.6827392578125,1427.0966186523438,428.725341796875,854.6690673828125,True,1,update,0,2545.271780129387,1423.5037229491647,362.68204421170446,860.1463289958372,-13.620919390887153,0.995271354704685,5.944599979549929,1.36892263464289
51,True,0.946525514125824,2569.5440673828125,1428.5487060546875,427.125732421875,858.505126953125,True,1,update,0,2545.536864860186,1425.9830152945274,384.62311038980374,860.692138670755,-10.452854693684552,1.3338478428873939,8.472123158029136,1.2388665923652127
52,True,0.9190328121185303,2511.79345703125,1424.5333557128906,280.15625,860.2040405273438,True,1,update,0,2526.5485535109065,1426.296771135538,362.21682079273575,861.4588394241013,-12.384577905911916,1.1029831711840021,3.527257312241347,1.1632540034206358
53,True,0.9289020895957947,2522.57666015625,1423.1030883789062,267.5205078125,865.3236083984375,True,1,update,0,2517.2397226840812,1425.8288576925943,338.8383958225896,863.3621001618743,-11.694001053460546,0.7502802956169952,-0.8015751951583505,1.2823130621628935
54,True,0.9210166931152344,2538.1959228515625,1420.4684143066406,262.377685546875,868.9572143554688,True,1,update,0,2517.4408245001264,1424.3528825875926,317.27556797425035,865.8278678569409,-9.038981763778796,0.2533740395514465,-4.139936894043668,1.4726098465069233
55,True,0.9355548620223999,2561.06689453125,1419.8658447265625,270.072265625,874.334716796875,True,1,update,0,2527.519821639511,1422.8854362421084,301.3096662373589,869.2322046675557,-4.786936110849226,-0.12935505931017843,-6.035413030886943,1.7822287581154517
56,True,0.9301822781562805,2532.0966796875,1416.7786865234375,229.13330078125,879.508544921875,True,1,update,0,2526.121762581588,1420.5927854872953,277.1168185076757,873.3462909082344,-4.034480773207386,-0.6096862627019743,-8.93366995327781,2.154435636618833
57,True,0.9331330060958862,2522.2554931640625,1414.4377746582031,231.524658203125,877.7963256835938,True,1,update,0,2522.148024081546,1417.9806445256463,258.13161239306083,876.1301659334882,-4.021000260498063,-1.0540903755610167,-10.531624466732715,2.2545014868402458
58,True,0.9333996176719666,2521.02978515625,1414.9112243652344,242.3720703125,877.1238403320312,True,1,update,0,2519.173696691116,1416.1998698772643,246.16902840021848,878.0395601202433,-3.788680965217045,-1.2153850675143278,-10.758343632893093,2.1998231833078674
59,True,0.9342114925384521,2507.5909423828125,1414.607666015625,315.216552734375,872.97607421875,True,1,update,0,2512.57706122518,1414.8487290909695,257.21198968833346,878.2551981787349,-4.412155786012558,-1.2455281031001895,-7.312990044975651,1.8862539101084899
60,True,0.9429726004600525,2491.86376953125,1415.9034729003906,392.69677734375,868.5065307617188,True,1,update,0,2502.294757625722,1414.431544252651,288.8335931711548,876.9691272817308,-5.716020076389683,-1.0615383233795408,-1.1706942753957934,1.3857900429680996
61,True,0.9482024908065796,2485.2156982421875,1417.8804626464844,458.673583984375,864.2962036132812,True,1,update,0,2492.4876415373524,1414.993929862756,334.2099584153059,874.5283038966869,-6.6249662571604,-0.7007402749151226,6.164796578388624,0.7827425445463588
62,True,0.9497992396354675,2495.9224853515625,1418.6900024414062,486.054443359375,860.6146240234375,True,1,update,0,2489.48431961354,1415.8760914759414,379.97038256692196,871.3165700990464,-5.820192185630559,-0.34899993818761393,12.401448342267864,0.1535781783748199
63,True,0.9469195604324341,2517.723388671875,1420.4390869140625,498.06005859375,856.575927734375,True,1,update,0,2495.9257155932955,1417.2954465218259,421.06562535833604,867.4264462293751,-3.095306949024578,0.04398050807946502,16.920149593400236,-0.48322437264701545
64,True,0.940037727355957,2536.6630859375,1419.7817077636719,495.62890625,855.3765258789062,True,1,update,0,2508.610601678611,1418.2186720088296,453.62256896533415,863.8055359200073,0.4115960398684888,0.23937905851857508,19.38271793997173,-0.9773644158382128
65,True,0.9503614902496338,2555.5496826171875,1417.0437622070312,478.882568359375,857.7591552734375,True,1,update,0,2525.772647596562,1417.9488901978225,474.5986797751171,861.4539078446649,4.134105324844768,0.12622651168244903,19.63369039326187,-1.1938222202051356
66,True,0.9505633115768433,2570.4871826171875,1416.5791931152344,449.630126953125,858.5090942382812,True,1,update,0,2544.516199548176,1417.5365660812326,482.1449197681103,859.7855574391937,7.380763577366938,0.006544371328320295,17.729471850360035,-1.2685778832764083
67,True,0.9470244646072388,2584.3370361328125,1413.8665466308594,417.899658203125,861.5615844726562,True,1,update,0,2563.5757335766284,1416.219508470753,477.6641523060393,859.3418849992806,9.976097943858896,-0.28759530076566325,14.22992816265314,-1.1386021276499705
68,True,0.9313408136367798,2593.602294921875,1410.2622985839844,371.21923828125,865.3438110351562,True,1,update,0,2580.7701636056954,1413.8908051887086,459.20297160976554,860.137669354121,11.580185597267992,-0.74117877038094,9.078218584867777,-0.8337670297648472
69,True,0.9336097836494446,2598.3226318359375,1407.4812622070312,320.455810546875,867.9234619140625,True,1,update,0,2594.5004054861765,1411.1089825243582,428.2378158695244,861.6387940188043,12.057976706428668,-1.1946559733333053,2.7671920638276815,-0.46577697758339065
70,True,0.9197263717651367,2598.2913818359375,1407.8042907714844,267.152587890625,876.7410278320312,True,1,update,0,2603.5822315460546,1409.1547058810609,386.62158149846033,865.3899926677717,11.396610931787817,-1.3634603023098026,-4.2283664134911225,0.19888778497699244
71,True,0.9184134006500244,2589.9803466796875,1407.4717712402344,216.275146484375,878.2410278320312,True,1,update,0,2605.979330394583,1407.676234131943,337.39651351899977,869.0159904871367,9.396724405389694,-1.3890183370927123,-11.320903246302631,0.7390808058667124
72,True,0.9195270538330078,2606.19091796875,1407.9962768554688,224.2412109375,881.2781982421875,True,1,update,0,2612.0693952191095,1406.9024796971978,298.49152911889973,872.876363027298,8.661912838564032,-1.2522933368200004,-15.668899320390242,1.2310806709746565
73,True,0.9276301860809326,2597.55810546875,1411.1100769042969,273.36328125,872.9478149414062,True,1,update,0,2612.388943025153,1407.6157498072168,280.26034857997905,873.7933316884498,6.80805690445705,-0.8155021576302494,-16.072786971827743,1.1815677755835732
74,False,,,,,,True,1,predict_only,1,2619.19699992961,1406.8002476495865,264.1875616081513,874.9748994640333,6.80805690445705,-0.8155021576302494,-16.072786971827743,1.1815677755835732
75,False,,,,,,True,1,predict_only,2,2626.0050568340666,1405.9847454919561,248.11477463632357,876.1564672396169,6.80805690445705,-0.8155021576302494,-16.072786971827743,1.1815677755835732
76,True,0.9243944883346558,2658.9857177734375,1410.7243347167969,347.078369140625,853.5332641601562,True,1,update,0,2647.5441449848213,1408.2958800504148,278.6223265514156,867.6990470765584,9.611242474606458,-0.22053071407684777,-9.378878888946442,-0.20361964071900474
77,True,0.9234923124313354,2686.1507568359375,1408.4535827636719,355.753662109375,844.8887329101562,True,1,update,0,2670.2481467351936,1408.246139339039,299.5177473868186,859.5842015739803,12.089877099647426,-0.1881978799210131,-5.1127231623834835,-1.3184438256549138
78,True,0.9433562755584717,2690.977783203125,1417.2195434570312,404.71435546875,861.5340576171875,True,1,update,0,2685.790140470641,1411.7185664047242,329.38624120275756,859.302198687394,12.76904115405188,0.531987774853595,-0.16026619280783283,-1.1717099611520108
79,True,0.9394810199737549,2721.552001953125,1412.0143432617188,387.35302734375,859.9705810546875,True,1,update,0,2707.1763162317907,1412.1620282290514,346.4837016201227,858.6768059583533,14.548081764874121,0.5137112515916209,2.327679456440046,-1.0929505966399329
80,True,0.93809974193573,2754.927734375,1405.4205322265625,328.119140625,854.595703125,True,1,update,0,2733.813964206212,1410.0340679491212,342.9231118731738,856.733534448825,17.143867383015387,-0.053489659551287594,1.459044540053873,-1.2183895685271253
81,True,0.9409151077270508,2762.8890380859375,1402.9732971191406,313.437255859375,862.8419799804688,True,1,update,0,2755.260006243193,1407.453880972501,335.7993986782049,857.547287479037,18.090905005880156,-0.6096914907925874,0.16450934042717336,-0.9118820093082725
82,True,0.9358825087547302,2765.347412109375,1394.0847473144531,290.4521484375,857.5556030273438,True,1,update,0,2770.468223763239,1402.2485140627743,323.51824758687434,856.8870429901764,17.448350046038794,-1.6340737898688427,-1.747459765724528,-0.8732241037931073
83,True,0.9350907802581787,2763.95166015625,1389.6818237304688,265.52099609375,864.5255126953125,True,1,update,0,2779.2717797700366,1396.6707491047368,306.4920287291776,858.3257940098025,15.513196201373443,-2.516876675815211,-4.126662811054279,-0.513204142665781
84,False,,,,,,True,1,predict_only,1,2794.78497597141,1394.1538724289217,302.3653659181233,857.8125898671367,15.513196201373443,-2.516876675815211,-4.126662811054279,-0.513204142665781
85,False,,,,,,True,1,predict_only,2,2810.2981721727833,1391.6369957531065,298.238703107069,857.2993857244709,15.513196201373443,-2.516876675815211,-4.126662811054279,-0.513204142665781
86,False,,,,,,True,1,predict_only,3,2825.8113683741567,1389.1201190772913,294.1120402960147,856.7861815818051,15.513196201373443,-2.516876675815211,-4.126662811054279,-0.513204142665781
87,False,,,,,,True,1,predict_only,4,2841.32456457553,1386.603242401476,289.9853774849604,856.2729774391393,15.513196201373443,-2.516876675815211,-4.126662811054279,-0.513204142665781
88,True,0.9264159202575684,2764.7442626953125,1391.727783203125,395.648193359375,876.8291015625,True,1,update,0,2790.315255700849,1389.6060413110372,345.0320938741461,867.115536762221,5.031601949520839,-1.6471710052060506,3.355191580928852,0.9226132791011479
89,True,0.9395849704742432,2766.677978515625,1396.8398742675781,456.71630859375,880.0038452148438,True,1,update,0,2781.0365143851595,1392.3919077690316,392.7363558947001,872.9368137856658,2.691270962869695,-0.922186653130052,8.900830764210948,1.5351677551490361
90,True,0.9368500709533691,2787.78955078125,1399.8541870117188,495.46435546875,881.7784423828125,True,1,update,0,2785.4083978975027,1394.938911751553,434.0489172791869,876.9959310919131,2.9948803039144907,-0.2954635674438876,13.063924088099215,1.859354008857909
91,True,0.9414536356925964,2809.839599609375,1402.0433654785156,492.3544921875,884.2116088867188,True,1,update,0,2796.501101351058,1397.4388541883234,461.14562638448945,880.5166776186841,4.610030823683767,0.26209386215658526,14.950668283674196,2.0827325246622355
92,False,,,,,,True,1,predict_only,1,2801.1111321747417,1397.70094805048,476.09629466816364,882.5994101433463,4.610030823683767,0.26209386215658526,14.950668283674196,2.0827325246622355
93,False,,,,,,True,1,predict_only,2,2805.7211629984254,1397.9630419126368,491.0469629518378,884.6821426680085,4.610030823683767,0.26209386215658526,14.950668283674196,2.0827325246622355
94,False,,,,,,True,1,predict_only,3,2810.331193822109,1398.2251357747934,505.997631235512,886.7648751926707,4.610030823683767,0.26209386215658526,14.950668283674196,2.0827325246622355
95,False,,,,,,True,1,predict_only,4,2814.9412246457928,1398.4872296369501,520.9482995191862,888.847607717333,4.610030823683767,0.26209386215658526,14.950668283674196,2.0827325246622355
96,False,,,,,,True,1,predict_only,5,2819.5512554694765,1398.7493234991068,535.8989678028604,890.9303402419952,4.610030823683767,0.26209386215658526,14.950668283674196,2.0827325246622355
97,True,0.9195349216461182,2898.580322265625,1389.2735595703125,338.9169921875,894.7177734375,True,1,update,0,2882.104097478824,1391.4295016865874,422.9277100392636,894.0420251221622,12.990696773543275,-0.834530571992132,0.19923242187085677,2.201387122400788
98,False,,,,,,True,1,predict_only,1,2895.094794252367,1390.5949711145952,423.1269424611345,896.2434122445629,12.990696773543275,-0.834530571992132,0.19923242187085677,2.201387122400788
99,False,,,,,,True,1,predict_only,2,2908.0854910259104,1389.760440542603,423.32617488300536,898.4447993669637,12.990696773543275,-0.834530571992132,0.19923242187085677,2.201387122400788
100,True,0.9242402911186218,2880.1136474609375,1391.4620056152344,240.320068359375,903.7532348632812,True,1,update,0,2894.0171019687023,1390.6012071849864,323.5410847734009,902.3418582887055,8.92501390487706,-0.5828137465600405,-10.921758460578094,2.389992197102978
101,True,0.9218339920043945,2882.4757080078125,1387.24072265625,248.664306640625,900.0029296875,True,1,update,0,2893.2051453164586,1388.6969061114457,286.62520399413876,902.80980986575,7.313820929771407,-0.8014824880779093,-13.918129879803667,2.1684364349992493
102,True,0.9175868034362793,2879.3116455078125,1388.1455078125,272.898193359375,900.21484375,True,1,update,0,2891.936616144246,1387.9966297159515,272.7721713037073,903.3557821797892,5.70017109074464,-0.7824537613229436,-13.910079100470364,1.967781065082063
103,True,0.92058265209198,2874.4984130859375,1391.65576171875,325.285888671875,896.1015625,True,1,update,0,2888.926246390651,1388.8862300913104,279.19268381002,902.5009493488114,3.890136449319131,-0.4350039342895518,-11.19214860742014,1.590435017973001
104,True,0.9253122806549072,2878.5338134765625,1385.9485473632812,364.007080078125,907.8687744140625,True,1,update,0,2887.573651255585,1387.5325627972527,295.636760783113,905.1787352717411,2.735046341040108,-0.6374058582917231,-7.237141411918926,1.7460452926325956
105,True,0.9320684671401978,2895.1795654296875,1388.8648376464844,376.227783203125,900.6550903320312,True,1,update,0,2892.0880060904287,1387.614673405655,312.89026705777275,905.1764942757281,3.1372316872048036,-0.4747702162789975,-3.548301649350784,1.482714242329555
106,True,0.9385164976119995,2906.010986328125,1391.5328063964844,376.94482421875,890.4080200195312,True,1,update,0,2899.1690206869885,1388.74615763797,327.93321049831235,902.1900213609614,4.033838891487702,-0.10959308974275567,-0.6517007206499672,0.7863944634664161
107,True,0.928027331829071,2916.3436279296875,1385.2098999023438,378.275146484375,885.8697509765625,True,1,update,0,2908.010797756921,1387.382818090232,341.2465968483,898.2915947464048,5.123031071754822,-0.39361729874955076,1.566852779320107,0.04214373686446782
108,True,0.927384078502655,2919.092529296875,1368.4862670898438,366.25341796875,871.7769775390625,True,1,update,0,2915.311389061502,1380.2274491588337,349.2334997158809,891.0600198091443,5.613196887444328,-1.9156782982770497,2.595998921632904,-1.1238470904395292
109,True,0.9194414615631104,2913.3704833984375,1358.7594299316406,364.387451171875,863.4313354492188,True,1,update,0,2918.1711669214055,1371.1850755070484,355.2735197945396,882.6672154527918,4.997054933148425,-3.5104431919825307,3.149318889932402,-2.2916852135417614
110,True,0.915715217590332,2905.1514892578125,1351.603271484375,339.590087890625,871.11572265625,True,1,update,0,2916.621732181605,1361.8350053381196,353.25306113350894,877.8336208871403,3.538272803604619,-4.811712101390797,2.3200839419883508,-2.699408766150426
111,False,,,,,,True,1,predict_only,1,2920.1600049852095,1357.0232932367287,355.5731450754973,875.1342121209899,3.538272803604619,-4.811712101390797,2.3200839419883508,-2.699408766150426
112,False,,,,,,True,1,predict_only,2,2923.6982777888143,1352.2115811353378,357.8932290174856,872.4348033548395,3.538272803604619,-4.811712101390797,2.3200839419883508,-2.699408766150426
113,False,,,,,,True,1,predict_only,3,2927.236550592419,1347.399869033947,360.21331295947397,869.735394588689,3.538272803604619,-4.811712101390797,2.3200839419883508,-2.699408766150426
114,False,,,,,,True,1,predict_only,4,2930.7748233960237,1342.588156932556,362.5333969014623,867.0359858225386,3.538272803604619,-4.811712101390797,2.3200839419883508,-2.699408766150426
115,False,,,,,,True,1,predict_only,5,2934.3130961996285,1337.7764448311652,364.85348084345065,864.3365770563881,3.538272803604619,-4.811712101390797,2.3200839419883508,-2.699408766150426
116,True,0.9136786460876465,2840.9534912109375,1343.0554809570312,263.289306640625,877.7254638671875,True,1,update,0,2862.4794956188266,1340.8138065698538,304.36420310992617,871.364297247799,-7.286682366731542,-3.684423251687117,-5.084988275520036,-1.5526037282027068
117,True,0.9226001501083374,2855.82666015625,1343.8922729492188,261.65478515625,874.4261474609375,True,1,update,0,2855.5171522008286,1340.589948478237,282.9698644345138,871.8119562977239,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
118,False,,,,,,True,1,predict_only,1,2848.2802555303156,1337.4367184319192,275.96887383090433,870.4943409685508,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
119,False,,,,,,True,1,predict_only,2,2841.0433588598025,1334.2834883856015,268.96788322729486,869.1767256393777,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
120,False,,,,,,True,1,predict_only,3,2833.8064621892895,1331.1302583392837,261.9668926236854,867.8591103102045,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
121,False,,,,,,True,1,predict_only,4,2826.5695655187765,1327.977028292966,254.96590202007596,866.5414949810314,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
122,False,,,,,,True,1,predict_only,5,2819.3326688482634,1324.8237982466483,247.96491141646652,865.2238796518583,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
123,False,,,,,,True,1,predict_only,6,2812.0957721777504,1321.6705682003305,240.96392081285708,863.9062643226852,-7.236896670512949,-3.1532300463177423,-7.000990603609443,-1.3176153291731199
