frame_idx,yolo_detected,yolo_conf,raw_cx,raw_cy,raw_w,raw_h,kalman_active,track_id,kalman_status,lost_count,kalman_cx,kalman_cy,kalman_w,kalman_h,vx,vy,vw,vh
31,False,,,,,,False,,inactive_waiting,,,,,,,,,
32,False,,,,,,False,,inactive_waiting,,,,,,,,,
33,True,0.9418375492095947,849.3571166992188,1349.2277221679688,166.6058349609375,449.0557861328125,True,2,new_track,0,849.3571166992188,1349.2277221679688,166.6058349609375,449.0557861328125,0.0,0.0,0.0,0.0
34,True,0.9415345788002014,847.32373046875,1349.314697265625,165.89697265625,447.11181640625,True,2,update,0,848.8729310133766,1349.2484324967193,166.3526647662711,448.3614972831375,-0.24218361639046274,0.010359047076584403,-0.12659696431523507,-0.3471769686103183
35,True,0.9414682388305664,844.2599487304688,1349.2311401367188,165.7608642578125,446.4400634765625,True,2,update,0,846.9677487937396,1349.2482707546094,166.0003410362516,447.25045703597897,-0.9380035622731263,0.005957013937096915,-0.22403016999426395,-0.6768926215026085
36,True,0.9460575580596924,841.5895690917969,1349.5304565429688,165.64459228515625,446.6287841796875,True,2,update,0,844.0618994148151,1349.3766498574653,165.70893277428945,446.60181101710253,-1.5716866872092554,0.045379214198312194,-0.24671438280742994,-0.6673828249722261
37,True,0.9468801021575928,839.527587890625,1349.518798828125,164.858642578125,446.10595703125,True,2,update,0,841.1833582491182,1349.464715539432,165.17001732642606,446.01746814895,-1.9084789004418967,0.05638003348726347,-0.3260190197181206,-0.6448454203826696
38,True,0.9481841325759888,837.1163940429688,1349.26025390625,163.8477783203125,446.26318359375,True,2,update,0,838.381508724066,1349.4131364026343,164.4024783309999,445.7673150825971,-2.1000208204260677,0.0332331936576758,-0.42612636799782233,-0.5553554604214275
39,True,0.9471428990364075,834.9172058105469,1349.1539306640625,163.57843017578125,446.423583984375,True,2,update,0,835.761559875576,1349.3349210929855,163.8159718106085,445.7002980497107,-2.1955868561280676,0.012748259068569048,-0.45736342612903474,-0.460242345606711
40,True,0.9482682943344116,832.6260986328125,1348.9117431640625,162.597900390625,446.198974609375,True,2,update,0,833.2372680428158,1349.1952116306024,163.0791209092012,445.5923667432884,-2.2485874347388215,-0.011834111217996629,-0.5051299654560437,-0.40002970426459095
41,False,,,,,,True,2,predict_only,1,830.988680608077,1349.1833775193845,162.57399094374517,445.1923370390238,-2.2485874347388215,-0.011834111217996629,-0.5051299654560437,-0.40002970426459095
42,True,0.9439283013343811,827.1305541992188,1344.1727905273438,161.5501708984375,437.6461181640625,True,2,update,0,828.1221839023881,1347.2524996335737,161.85946779484055,441.9074183459319,-2.328336401147372,-0.2595108571604201,-0.5336027068062548,-0.7923094177210876
43,True,0.9459915161132812,825.3811950683594,1342.601318359375,161.71173095703125,436.20751953125,True,2,update,0,825.6579153188189,1345.5463249579136,161.45839663756297,439.42952209742856,-2.344334386786809,-0.42977007452244775,-0.5172432670587231,-1.0003750164067322
44,True,0.9403653144836426,822.5826416015625,1341.9913330078125,161.138916015625,436.452392578125,True,2,update,0,823.0999050158073,1344.2029569692647,161.0011268991796,437.8296762214405,-2.3675847213215175,-0.5291797670556335,-0.5104349350222532,-1.0684283183945338
45,False,,,,,,True,2,predict_only,1,820.7323202944858,1343.673777202209,160.49069196415735,436.76124790304596,-2.3675847213215175,-0.5291797670556335,-0.5104349350222532,-1.0684283183945338
46,True,0.9407781362533569,818.4170227050781,1341.01953125,161.26214599609375,436.75048828125,True,2,update,0,818.3806937865485,1342.4960198904141,160.38566090934214,436.0273126683948,-2.366066965064297,-0.5908647817327325,-0.4707634059485723,-1.035695893411594
47,True,0.9408277273178101,816.6113891601562,1340.482421875,161.575927734375,436.87744140625,True,2,update,0,816.1749122369289,1341.5230207602988,160.37424554245456,435.5131303695151,-2.351648528568341,-0.6252395863260776,-0.4286218985935943,-0.987851193726766
48,True,0.9456948041915894,815.1249389648438,1339.9244384765625,161.555419921875,437.621337890625,True,2,update,0,814.1390000906973,1340.6616856497444,160.34556427316505,435.2944694687997,-2.3245100095369176,-0.6455327271737625,-0.39393354476118747,-0.9211364288506456
49,True,0.945335865020752,813.5634155273438,1339.9456787109375,161.7054443359375,438.705322265625,True,2,update,0,812.2046755747173,1340.0004301168278,160.35038779671396,435.358278826754,-2.29217778045066,-0.6468355776527062,-0.3610047386098735,-0.8398009705960666
50,True,0.9461639523506165,812.0216979980469,1339.7904052734375,161.59124755859375,439.130126953125,True,2,update,0,810.351306417339,1339.4444708421934,160.3272147989341,435.49107038320955,-2.2568488662091606,-0.6395190370308818,-0.334281656872816,-0.7628672001534307
51,True,0.947975754737854,810.4043273925781,1339.8653564453125,161.52801513671875,438.835693359375,True,2,update,0,808.547475471021,1339.0129212308434,160.29633236325034,435.5400225678668,-2.221169332906786,-0.6231394376295143,-0.31116933980316835,-0.701024500124414
52,True,0.9468684792518616,809.1123352050781,1339.6361694335938,161.53851318359375,438.1502685546875,True,2,update,0,806.8459836223827,1338.6222702482185,160.27522397782622,435.4573198745653,-2.180893646669501,-0.6051212776148825,-0.2897877365583463,-0.6554454197569405
53,True,0.9474983215332031,807.6061401367188,1339.6695556640625,161.7252197265625,437.454345703125,True,2,update,0,805.1907457499218,1338.312484674589,160.29441852283736,435.27294837005684,-2.140604265568207,-0.5824849948714642,-0.2676524339182422,-0.6216979711106397
54,True,0.948047935962677,806.4117736816406,1339.3331298828125,161.03851318359375,436.115478515625,True,2,update,0,803.6295211562306,1338.0063002969578,160.1986138236553,434.89995314918167,-2.0965036991041766,-0.5614538570423052,-0.255640725095464,-0.6043142969886729
55,True,0.9478579163551331,805.0718383789062,1339.567138671875,161.3515625,436.1962890625,True,2,update,0,802.1244155792999,1337.7995181422782,160.17288340268215,434.60586344101574,-2.051647472236575,-0.534552800464329,-0.23990507049411083,-0.583081725455193
56,True,0.9481133222579956,803.5014038085938,1340.1939086914062,161.548095703125,435.1453857421875,True,2,update,0,800.6310336014288,1337.7418687370327,160.18735931504656,434.19959184762456,-2.009341610146299,-0.4984126315444354,-0.22280126571815229,-0.5711935491172754
57,True,0.9480634927749634,802.1971740722656,1340.7275390625,161.47113037109375,435.167724609375,True,2,update,0,799.1913068656116,1337.7985100620626,160.19437083585433,433.8632073838479,-1.9661271246870957,-0.45630282680363227,-0.20757659327458886,-0.5556378811097425
58,True,0.9487087726593018,800.6504211425781,1341.1860961914062,161.32476806640625,434.0091552734375,True,2,update,0,797.7610563198672,1337.9435809260772,160.1851138907169,433.41156125557023,-1.9253681284107809,-0.41056209285870765,-0.19459697213047372,-0.5488318305416259
59,True,0.9494508504867554,799.1396789550781,1341.57666015625,160.58306884765625,432.1767578125,True,2,update,0,796.3449400171401,1338.156274729947,160.07611633258696,432.7636347040889,-1.8864983208911388,-0.3629906645014394,-0.189049139284221,-0.5552543154866282
60,True,0.9499870538711548,797.4752197265625,1341.926513671875,160.796630859375,430.5859375,True,2,update,0,794.9178122269733,1338.4226588019467,160.01547131738928,431.9793383041806,-1.85129371895467,-0.3147575159090484,-0.18079061263508295,-0.5699855413832019
61,True,0.9512341618537903,796.1053161621094,1342.5795288085938,160.80963134765625,428.8526611328125,True,2,update,0,793.5247472655317,1338.7821904480566,159.9695159191721,431.05576351534245,-1.8160265084439409,-0.26286138884995813,-0.17216881171406015,-0.5925951846617178
62,True,0.9508261680603027,794.9564208984375,1343.3341674804688,160.7421875,427.1549072265625,True,2,update,0,792.1946760088841,1339.2397761188267,159.9256500303218,430.0139288902362,-1.7784664100315668,-0.20717712088452736,-0.16399936254662648,-0.6211996676368581
63,True,0.9503390789031982,793.4344787597656,1343.6739501953125,160.54498291015625,425.062744140625,True,2,update,0,790.8651163675876,1339.7229065409401,159.86631087444212,428.81420441661567,-1.7436294865001172,-0.15360655175195875,-0.15735449338392957,-0.6579301668930748
64,True,0.9489725232124329,792.039794921875,1344.059814453125,160.932373046875,423.552734375,True,2,update,0,789.5535217265807,1340.23408886531,159.87009193602668,427.5499444740547,-1.7099772162273899,-0.10182449026567095,-0.1471419142460042,-0.6963586243424512
65,True,0.9451861381530762,790.6842346191406,1344.4031372070312,161.28070068359375,422.7833251953125,True,2,update,0,788.2626279893848,1340.762340932636,159.92555449944103,426.32419879564657,-1.6772254529423098,-0.05258342184316996,-0.13431169211992786,-0.7298828266343612
66,True,0.9456267952919006,789.5038452148438,1344.9317016601562,161.4173583984375,421.9739990234375,True,2,update,0,787.0148583186361,1341.3310266350632,160.00042379434328,425.1286040133889,-1.643566383953012,-0.003890771326482967,-0.12106614492953853,-0.7593721687258753
67,True,0.9458598494529724,788.0708312988281,1345.1405639648438,160.79974365234375,421.6629638671875,True,2,update,0,785.7678114913613,1341.8872680256004,159.99662646626652,424.02441907828586,-1.6124129642218856,0.04011722789966895,-0.11363693622077893,-0.7812167312925526
68,True,0.9455493092536926,786.6662902832031,1345.1072998046875,160.54840087890625,420.97802734375,True,2,update,0,784.5237444755782,1342.3938763471454,159.96707215766148,422.95697057981903,-1.5834149140695415,0.07684175870145085,-0.10830523973984296,-0.799366745737269
69,True,0.9436634182929993,785.7643432617188,1344.8253173828125,160.28173828125,420.583984375,True,2,update,0,783.3542654026705,1342.8158485250929,159.91183523144684,421.96016888206333,-1.5507753141981953,0.10405592492585808,-0.10493604543215496,-0.8119014707415463
70,True,0.9416663646697998,784.5676574707031,1344.6926879882812,159.71136474609375,420.5706787109375,True,2,update,0,782.2084435193074,1343.1796191042622,159.79498557656137,421.0762392902932,-1.5188040536360663,0.12456051693660036,-0.10569349247183416,-0.8164808962515546
71,True,0.9404770135879517,783.3512268066406,1344.4332885742188,158.91241455078125,420.9989013671875,True,2,update,0,781.0794491014509,1343.469546183835,159.59291024369438,420.3514587676688,-1.4879996225663268,0.13762849271862543,-0.11183069736182727,-0.8106417881879228
72,True,0.9430433511734009,781.8332824707031,1344.7686767578125,158.33734130859375,421.480224609375,True,2,update,0,779.9197348940152,1343.777260581397,159.3397993117819,419.7803822539466,-1.4620398413726179,0.15107835271959483,-0.12084102782818205,-0.7953632016392526
73,True,0.9408199191093445,780.6426696777344,1344.8048095703125,158.34527587890625,422.184326171875,True,2,update,0,778.7776380290079,1344.0566793829353,159.11142834163033,419.37877919678823,-1.4367286155242482,0.16123158103055668,-0.12770958666737547,-0.770211465644057
74,True,0.9412512183189392,779.3331909179688,1344.1746826171875,158.5028076171875,421.795166015625,True,2,update,0,777.632637432066,1344.2115810753814,158.92470813135543,418.99958207284493,-1.4136435766567101,0.160730683911696,-0.13148459289988082,-0.7451976378503183
75,True,0.9432584643363953,778.1038208007812,1341.951171875,157.579345703125,417.79248046875,True,2,update,0,776.4949948304469,1344.0177768401018,158.64464317644882,418.19784673695,-1.3918005692676536,0.13267241760114268,-0.14100292609032433,-0.748819547506084
76,True,0.9441424012184143,776.9642028808594,1339.6243286132812,157.09075927734375,414.1973876953125,True,2,update,0,775.3757157290963,1343.487655421638,158.33105206085864,417.0518284275405,-1.3702328488219464,0.08021800995889926,-0.1520735997684035,-0.7742978718984586
77,True,0.9466216564178467,775.7421264648438,1339.0504760742188,155.9947509765625,413.7220458984375,True,2,update,0,774.2597978843148,1342.9063433759184,157.9126053906912,415.96588156334656,-1.3501075447578728,0.027867604727062525,-0.16918015390510788,-0.7943120585816918
78,True,0.9466608762741089,774.5576477050781,1338.9066772460938,154.55657958984375,414.3260498046875,True,2,update,0,773.1510188617477,1342.3444149188247,157.3552914131278,415.068591566538,-1.331012435456345,-0.018799984183852342,-0.19413218739229604,-0.8009322210268515
79,True,0.9460443258285522,773.4539489746094,1338.2285766601562,153.43182373046875,414.9586181640625,True,2,update,0,772.0592783881127,1341.7256511313833,156.70742942304247,414.3517248871628,-1.3120831881201127,-0.06626423004951057,-0.2233277311213669,-0.7955229682450603
80,True,0.9470945000648499,771.9505310058594,1338.0714111328125,151.82293701171875,416.064208984375,True,2,update,0,770.9234029386618,1341.133989839692,155.91746805075462,413.8610873441436,-1.2981456295313607,-0.10782172567540257,-0.2598165996093115,-0.7758896048569354
81,True,0.9417521357536316,770.9881591796875,1337.9134521484375,150.9462890625,416.451416015625,True,2,update,0,769.8248190530986,1340.5703913336129,155.08528363925512,413.49414844828243,-1.2823638162746362,-0.1438656281391307,-0.2966989635533271,-0.7495375484152301
82,True,0.9432008862495422,769.4906005859375,1337.67578125,149.903076171875,416.70849609375,True,2,update,0,768.6812761451171,1340.0237806578416,154.19535537697587,413.2259308754553,-1.2713875611427563,-0.17570976783154674,-0.3349463780650552,-0.7185052904693925
83,False,,,,,,True,2,predict_only,1,767.4098885839743,1339.8480708900101,153.86040899891083,412.50742558498587,-1.2713875611427563,-0.17570976783154674,-0.3349463780650552,-0.7185052904693925
84,False,,,,,,True,2,predict_only,2,766.1385010228315,1339.6723611221787,153.5254626208458,411.78892029451646,-1.2713875611427563,-0.17570976783154674,-0.3349463780650552,-0.7185052904693925
85,False,,,,,,True,2,predict_only,3,764.8671134616887,1339.4966513543473,153.19051624278075,411.07041500404705,-1.2713875611427563,-0.17570976783154674,-0.3349463780650552,-0.7185052904693925
86,False,,,,,,True,2,predict_only,4,763.595725900546,1339.3209415865158,152.8555698647157,410.35190971357764,-1.2713875611427563,-0.17570976783154674,-0.3349463780650552,-0.7185052904693925
87,True,0.9407207369804382,763.5016784667969,1337.6912841796875,146.93841552734375,416.153564453125,True,2,update,0,762.6071918950952,1338.7959238745216,151.48137048400804,410.8472782053646,-1.2507708384266858,-0.20117023980513146,-0.39824527542627436,-0.6445705779815405
88,False,,,,,,True,2,predict_only,1,761.3564210566685,1338.5947536347164,151.08312520858178,410.20270762738306,-1.2507708384266858,-0.20117023980513146,-0.39824527542627436,-0.6445705779815405
89,False,,,,,,True,2,predict_only,2,760.1056502182419,1338.3935833949113,150.6848799331555,409.5581370494015,-1.2507708384266858,-0.20117023980513146,-0.39824527542627436,-0.6445705779815405
90,True,0.9419041872024536,759.7336730957031,1338.8145141601562,146.41339111328125,414.8553466796875,True,2,update,0,759.0909115193451,1338.3595010945976,149.47295719842688,410.161794879501,-1.2346640655881806,-0.18976820154542,-0.4452449464035845,-0.5724703571709058
91,True,0.944878101348877,757.8912963867188,1339.2655029296875,145.7276611328125,414.189208984375,True,2,update,0,757.8644918165726,1338.4274846983462,148.39842383791284,410.4664788128684,-1.234109283270129,-0.17242348404321153,-0.48110700814471613,-0.5224828464867142
92,True,0.9443539381027222,756.1420593261719,1340.0482788085938,145.42095947265625,412.8458251953125,True,2,update,0,756.5268564924291,1338.6352289295592,147.47790389746362,410.4547807251819,-1.2410458133807303,-0.146951199179366,-0.5059628121074752,-0.4935898283287872
93,True,0.9415669441223145,754.302490234375,1340.6327514648438,145.879638671875,411.6529541015625,True,2,update,0,755.093913177776,1338.9067772677554,146.79210813861852,410.2397170252681,-1.2539481014506528,-0.11881325286662979,-0.5161119197120382,-0.4778708419069631
94,True,0.9406574368476868,752.2321472167969,1341.65625,145.95648193359375,410.1845703125,True,2,update,0,753.5463724480522,1339.3117221110047,146.22626583433495,409.82764052958,-1.273873512367456,-0.08326707669900758,-0.5189239939427567,-0.47415040847128453
95,False,,,,,,True,2,predict_only,1,752.2724989356848,1339.2284550343056,145.7073418403922,409.3534901211087,-1.273873512367456,-0.08326707669900758,-0.5189239939427567,-0.47415040847128453
96,True,0.941752552986145,748.3131713867188,1342.464111328125,147.6142578125,406.82861328125,True,2,update,0,750.4783593219825,1339.7881791609846,145.58481205906128,408.54424090132727,-1.309742409537386,-0.038937097682577616,-0.4964177434870386,-0.49317646267390663
97,True,0.9458284378051758,746.6458740234375,1342.6172485351562,148.47509765625,405.6129150390625,True,2,update,0,748.7094520898776,1340.2712483638686,145.6125029382027,407.6737490983239,-1.3416381376477422,-0.0026761076928323232,-0.46657985214135295,-0.5146573039379737
98,True,0.9449960589408875,745.00390625,1343.0236206054688,148.46533203125,404.2930908203125,True,2,update,0,746.9586503411765,1340.7454375458653,145.63664710087528,406.7353972368062,-1.3703804681701397,0.030822031928214928,-0.43848089795680956,-0.5389181381386149
99,True,0.9444721341133118,743.234619140625,1343.4860229492188,149.030029296875,402.6011962890625,True,2,update,0,745.1969686162352,1341.2267655930675,145.74329173159865,405.6850097704883,-1.398239746909532,0.06289648207653717,-0.4070147465678792,-0.5684415606615842
100,True,0.9461334347724915,741.5726928710938,1343.5250244140625,148.7879638671875,401.548583984375,True,2,update,0,743.4403084671799,1341.6495841379915,145.811773248855,404.6250510976123,-1.4241303327126327,0.08889554070935389,-0.37930294541463594,-0.5970870527787157
101,True,0.9450170397758484,739.6357421875,1343.9965209960938,150.0859375,401.6722412109375,True,2,update,0,741.6424208108673,1342.0930195605415,146.05658267761058,403.7120198877894,-1.4515257129048635,0.11488233546371719,-0.3425446543141862,-0.6156951877504949
102,True,0.9463396072387695,737.7357788085938,1343.7720947265625,150.4195556640625,400.90380859375,True,2,update,0,739.8128466960518,1342.4487624216076,146.33132104557845,402.80870427826704,-1.4796263406276802,0.13278568310086297,-0.3057887813874755,-0.6328214317782191
103,True,0.9422317147254944,735.8751220703125,1343.7685546875,150.60986328125,401.161376953125,True,2,update,0,737.9602739244505,1342.7616425587323,146.61612141517958,402.0451863125769,-1.5077082804217876,0.14634634810561828,-0.27023660112330394,-0.6406890783913719
104,True,0.9465118646621704,734.0257568359375,1343.4075927734375,151.0802001953125,400.510009765625,True,2,update,0,736.0883959749134,1342.982960027011,146.9469137130593,401.29094062143236,-1.535447642869044,0.152057013358459,-0.23367229386740218,-0.6475974298642143
105,True,0.9430643320083618,732.1386413574219,1342.9470825195312,150.94329833984375,399.8006591796875,True,2,update,0,734.1935288029191,1343.1070390998275,147.2439920406777,400.5376105568988,-1.5631005538597293,0.1499044550336728,-0.201060963347405,-0.6540940438225725
106,True,0.9477109909057617,729.7670593261719,1342.3303833007812,151.68377685546875,399.9713134765625,True,2,update,0,732.2065268012241,1343.1197728850004,147.61986984698274,399.8944312201177,-1.5959910098605203,0.13926140131282475,-0.1652856297489724,-0.6534172349373374
107,True,0.9457087516784668,727.8068542480469,1341.9891357421875,153.25677490234375,400.213134765625,True,2,update,0,730.1970196188438,1343.0717364148031,148.17076180077066,399.36100506255593,-1.6282985855226482,0.12462801921728461,-0.12050768419144116,-0.6459149700611064
108,True,0.9465434551239014,726.1298828125,1338.7423706054688,152.894287109375,394.2640380859375,True,2,update,0,728.209864607807,1342.5409932450132,148.64493627877113,398.1686526022414,-1.6564906796285495,0.0731414498788101,-0.08305280690620587,-0.6803312523085123
109,True,0.9474802017211914,724.5673828125,1336.8150024414062,152.803955078125,392.1453857421875,True,2,update,0,726.2615489099256,1341.76200002905,149.08058936016548,396.8350056075823,-1.6795143169285376,0.0059119861592286105,-0.05017438065941692,-0.7217419899446628
110,True,0.9485483765602112,723.2102966308594,1335.719970703125,153.02105712890625,391.462890625,True,2,update,0,724.3806039357876,1340.8798117898866,149.5169880574482,395.5462505365607,-1.695456283482851,-0.06437554745210543,-0.019164445407251738,-0.7578784712429881
111,True,0.9492741823196411,721.9493713378906,1335.0816650390625,152.81683349609375,391.353271484375,True,2,update,0,722.5771267951346,1339.9736493187843,149.90171935727227,394.37034905316864,-1.7040243171215415,-0.1311446776682149,0.006693996950720722,-0.7846413774919085
112,True,0.9465822577476501,720.373291015625,1334.9117431640625,153.57470703125,391.799072265625,True,2,update,0,720.7997196282107,1339.118565003652,150.3540166215039,393.3685590655839,-1.7098532352734508,-0.18864837103893436,0.035329657261824896,-0.7985959292024304
113,True,0.9453376531600952,719.1656188964844,1334.5361938476562,153.67999267578125,392.8978271484375,True,2,update,0,719.1009906891435,1338.2846960600962,150.78900850927113,392.60978353837896,-1.7089689058438522,-0.23994038361006204,0.06109024820013065,-0.7960292691366067
114,True,0.9461086392402649,718.2811279296875,1334.22509765625,153.204833984375,393.6455078125,True,2,update,0,717.5226194602586,1337.4836995345986,151.13599811352975,392.03615598663794,-1.6985837543557227,-0.2845556720479562,0.07956135582148649,-0.7816605552163579
115,True,0.9472170472145081,717.5053100585938,1334.1810913085938,153.3387451171875,394.2994384765625,True,2,update,0,716.0710476040897,1336.7557332502452,151.47333165018554,391.62417653305397,-1.678942418661659,-0.31981379827805184,0.09624464658109885,-0.7577343996207248
116,True,0.9464664459228516,716.7933959960938,1334.4701538085938,153.0579833984375,394.9998779296875,True,2,update,0,714.7449594612272,1336.1470628047828,151.75030365796633,391.3683377124766,-1.65089396347725,-0.34277506948531594,0.10795633172429306,-0.7252100327650473
117,True,0.9458538889884949,715.6881713867188,1333.9864501953125,152.7723388671875,394.47021484375,True,2,update,0,713.475284382924,1335.5371459800717,151.96927587488733,391.1079316257388,-1.6206059733137963,-0.3639995868667971,0.1151565842569164,-0.6950638443738465
118,True,0.9442258477210999,715.0519104003906,1333.5899047851562,152.31451416015625,393.3043212890625,True,2,update,0,712.324527598032,1334.9404811418992,152.11238385763366,390.76413504361034,-1.5832990368305084,-0.38247365890144835,0.11697035219955755,-0.6722700904297838
119,True,0.9468373656272888,714.1158752441406,1333.943115234375,151.93804931640625,393.0341796875,True,2,update,0,711.2371042129558,1334.4676542925183,152.19395513903848,390.44941201102534,-1.5439516663403043,-0.3896431185193781,0.11467281515969428,-0.6490638991244904
